# redshift                Ha6563rest              OII3726rest             OII3729rest             OIII4959rest            OIII5007rest            
  9.555392039657491e-01   6.010453758345942e+41   2.232516466536052e+40   3.313917521092795e+40   1.275026792002835e+41   3.840989216985965e+41   
  9.568282229561385e-01   7.171618714444953e+41   1.754380649880380e+40   2.603007040383457e+40   6.762514761107920e+40   2.035724170327358e+41   
  9.568540259571885e-01   8.200956247044227e+39   3.834457879828919e+38   5.688863169327577e+38   3.520282625240305e+39   1.060131758417123e+40   
  9.556677952301389e-01   4.481848456782792e+40   2.066502350956663e+39   3.067208193841902e+39   1.573935334999500e+40   4.741131693084585e+40   
  9.588251062585191e-01   1.313632518313489e+40   5.979340910065228e+38   8.876183500425026e+38   5.601963800373626e+39   1.686954845556828e+40   
  9.603000149141436e-01   2.999111381345029e+40   1.295964200215321e+39   1.922607918651726e+39   1.154293042449420e+40   3.476101328212575e+40   
  9.532367078087991e-01   6.070601026481945e+36   3.130836485030349e+35   4.652221523279141e+35   2.645978910637018e+36   7.972350397618752e+36   
  9.559752574274689e-01   1.326717227001714e+40   5.878995014399710e+38   8.727027780974720e+38   4.252517009690273e+39   1.281129513539605e+40   
  9.571145162438988e-01   1.464453501431475e+40   7.054816900894354e+38   1.046907012808223e+39   5.776421573044755e+39   1.739804571666550e+40   
  9.566741281424174e-01   2.517063865598808e+37   5.098125709979913e+35   7.558798666952988e+35   1.053823836753040e+37   3.174783703608934e+37   
  9.549225461436011e-01   2.779403429940124e+38   4.234814936191353e+36   6.279531280781008e+36   8.356448596308173e+37   2.517084197803769e+38   
  9.569589593182346e-01   3.941348069384029e+39   1.635402305359380e+38   2.425987011392018e+38   1.502132502543918e+39   4.523629194956143e+39   
  9.571998102235841e-01   1.032092678413822e+40   4.843123105373714e+38   7.187872491383001e+38   3.950898602469973e+39   1.189878925168632e+40   
  9.541213405317390e-01   1.634058593343488e+40   7.548241791841211e+38   1.120291986562358e+39   5.845577867255812e+39   1.760829078775467e+40   
  9.531662956607918e-01   9.845235307336131e+41   1.803364200390342e+40   2.497575885941257e+40   7.715923381881755e+40   2.321481736924068e+41   
  9.557475981839589e-01   1.240330092995378e+41   5.277083578580533e+39   7.834132363242301e+39   3.679539482362315e+40   1.108611908339380e+41   
  9.567820800376154e-01   1.905061448413811e+41   5.230292363438808e+39   7.759961597819086e+39   2.320021404447164e+40   6.985700460082585e+40   
  9.560412207975311e-01   6.689407757004158e+40   2.390398086808996e+39   3.548016023389306e+39   1.317349233692867e+40   3.968176845425348e+40   
  9.552385299027299e-01   2.439996124437676e+41   8.045306838238184e+39   1.193823686853041e+40   4.060865820356887e+40   1.223062120702766e+41   
  9.596859535879250e-01   2.885612417638762e+41   6.904026252830190e+39   1.024436101092450e+40   2.839569842986691e+40   8.547704763597111e+40   
  9.641963605536621e-01   1.625810804429994e+40   6.222406022090765e+38   9.230789162365592e+38   5.752593999045515e+39   1.732282259897515e+40   
  9.677128918312883e-01   9.422062327626839e+36   2.769295265137768e+35   4.106090674453843e+35   4.878174484647727e+36   1.469796910927461e+37   
  9.708459824800220e-01   1.802874547327065e+40   8.249432687170581e+38   1.224487775700379e+39   6.175748667384979e+39   1.860317759043128e+40   
  9.598656113582742e-01   2.569861764229940e+39   1.061113065426935e+38   1.574258133219752e+38   9.637123221015331e+38   2.902017045771057e+39   
  9.627358687795107e-01   1.801686902105674e+39   8.458077038876915e+37   1.257665786507821e+38   7.659055488393293e+38   2.306931799443812e+39   
  9.639738966035418e-01   1.423919473802483e+41   6.490986571660026e+39   9.634592908692366e+39   4.873867329468788e+40   1.468202829249794e+41   
  9.666547840734634e-01   7.674522629940645e+41   1.619153179932263e+40   2.339834681425623e+40   7.061741389987014e+40   2.124699047065859e+41   
  9.582315353370656e-01   4.460116952363174e+40   1.742290512793524e+39   2.584536390381550e+39   1.596064353999170e+40   4.806374844775906e+40   
  9.644482336671596e-01   3.253054969852483e+41   1.313990311083215e+40   1.950744831367851e+40   8.369212717656432e+40   2.521541258278972e+41   
  9.653253598223577e-01   3.599255697032198e+40   1.470876672991026e+39   2.181953803462266e+39   1.338404538999113e+40   4.030550253417821e+40   
  9.618428620856667e-01   5.735729495550207e+36   9.943673884593504e+34   1.474421996231247e+35   2.074943936545468e+36   6.250455730634525e+36   
  9.654717352622599e-01   5.931980914971007e+37   1.535865480915963e+36   2.276951696467848e+36   3.134683161495550e+37   9.444819249500867e+37   
  9.630319521831407e-01   1.306487778035233e+37   3.230533764292733e+35   4.789451209937016e+35   5.348452052798618e+36   1.611424058115630e+37   
  9.586669145222377e-01   4.618417260857308e+38   2.210441093404495e+37   3.279197708500945e+37   1.946696650324596e+38   5.863512120091742e+38   
  9.658153934465519e-01   1.099255363578530e+41   4.461564106876374e+39   6.623716150364254e+39   2.865852571780644e+40   8.634534394132312e+40   
  9.717332334724744e-01   1.947112681442563e+40   9.471485169847127e+38   1.405389008442230e+39   7.992253349758339e+39   2.407137055352389e+40   
  9.629139338995023e-01   2.561700587125864e+40   1.253659712467490e+39   1.859990609719860e+39   1.092513676605997e+40   3.290378353905531e+40   
  9.648852251350357e-01   1.029470456787050e+41   4.630244400331715e+39   6.869138852702798e+39   4.107950526989794e+40   1.237154410374304e+41   
  8.312781857041036e-01   8.843241324061772e+40   2.315608999899489e+39   3.329016559850317e+39   1.269405783298456e+40   3.819309822106950e+40   
  9.189564419730005e-01   1.032230862798033e+42   3.363811702070227e+40   4.991451739157047e+40   1.701413089109873e+41   5.124209751482150e+41   
  9.191343147980795e-01   2.455160588928502e+40   1.163085541603605e+39   1.726123773021581e+39   9.239368017043332e+39   2.782893141547951e+40   
  9.261461387492507e-01   6.850258502778214e+39   3.078491247304296e+38   4.566999751782496e+38   2.746029471912580e+39   8.269747020492435e+39   
  9.224885517109120e-01   1.731747828081237e+38   4.518868855022898e+36   6.699452409462960e+36   7.973714200192078e+37   2.402405804432622e+38   
  9.247789985891806e-01   4.344787784629298e+41   6.523807448784577e+39   8.134720547482100e+39   1.601486538323843e+41   4.818951593451791e+41   
  9.144082214306495e-01   7.085885648832364e+40   2.754226220062463e+39   4.085713566770926e+39   2.530134842497178e+40   7.619096344722649e+40   
  9.166162924154253e-01   6.734732716429498e+40   3.115574186841444e+39   4.625326869787439e+39   2.237646195327094e+40   6.740372264539631e+40   
  9.189469541623863e-01   2.058176692047641e+39   7.390517140845362e+37   1.096647332410980e+38   7.492129121639473e+38   2.256167834537482e+39   
  9.213183149829798e-01   2.745375677886818e+39   1.318396049497243e+38   1.956303857664735e+38   1.136734474512618e+39   3.423397516864979e+39   
  9.214190831797147e-01   7.659539026897732e+41   5.590355310627566e+38   8.282803675543202e+38   9.643254703713748e+38   2.899308980681583e+39   
  9.254789911890131e-01   1.485708333641124e+41   5.410841464828694e+39   8.031278632335697e+39   3.029914892890281e+40   9.127179009518878e+40   
  9.211463362465875e-01   5.448943611666601e+40   2.327804223316849e+39   3.455709377270771e+39   1.631920681299435e+40   4.916855369955975e+40   
  9.238829828828208e-01   8.716465794549621e+40   3.469202256475431e+39   5.150474569134113e+39   2.160171655853548e+40   6.508256992422731e+40   
  9.183594477550530e-01   4.322683715306988e+39   2.857951817006806e+38   4.255649188570924e+38   1.698298263793469e+39   5.116212442355000e+39   
  9.168243317246456e-01   1.418458197849232e+40   6.673012666928807e+38   9.903128679145078e+38   5.325145723548563e+39   1.603970443123715e+40   
  9.179524157271870e-01   4.443952038715653e+40   1.969690454291097e+39   2.924452074779630e+39   1.439821968871456e+40   4.336086833418844e+40   
  9.212061020462450e-01   7.851486165735848e+41   2.040521759957068e+40   3.027529685045298e+40   8.001178264733043e+40   2.408767238861166e+41   
  9.228121866277426e-01   6.024276057402107e+40   2.645676419331322e+39   3.927411541291675e+39   1.901325157611314e+40   5.728049767263175e+40   
  9.202666823324064e-01   3.521905382164362e+40   1.220524495463017e+39   1.810600806997172e+39   1.144333455174639e+40   3.445861237833344e+40   
  9.197218814699648e-01   2.200778477069176e+42   5.489415121863520e+40   7.970863788863308e+40   2.728641467357642e+41   8.210168037886202e+41   
  9.323563245071929e-01   6.905139347207088e+39   3.366237095719880e+38   4.994742915412411e+38   2.862672959888774e+39   8.621746541656816e+39   
  9.284925116179430e-01   7.590345946493548e+38   1.762033603552318e+37   2.616116459757684e+37   2.237500482360662e+38   6.739613584153045e+38   
  9.304715054422859e-01   7.168996970036505e+40   3.468406636464459e+39   5.146579874836823e+39   2.902812786509610e+40   8.742907472722782e+40   
  9.251665529378552e-01   4.830643963912677e+40   2.017978377936084e+39   2.995662487240768e+39   1.347918385472185e+40   4.061180901888554e+40   
  9.309997843699223e-01   2.867325727676789e+41   9.365406791461003e+39   1.389741643679925e+40   4.790168187321137e+40   1.442669610258122e+41   
  9.339370831063285e-01   2.898925108331383e+37   1.340758689027861e+36   1.991339190021485e+36   1.484049997392366e+37   4.471451582336587e+37   
  9.314529237157356e-01   1.097168863719531e+41   2.388614006181543e+39   3.303667434049954e+39   1.509194987824193e+40   4.538489668808517e+40   
  9.253108968003532e-01   1.028887828742300e+40   4.884822021807844e+38   7.249401127577653e+38   3.900270964693728e+39   1.174755769840806e+40   
  9.350336279595413e-01   2.884634937630623e+37   9.581260010464180e+35   1.421743162391117e+36   1.507221827848753e+37   4.541268447093101e+37   
  9.322029390808679e-01   4.097249759779976e+37   1.309236360790543e+36   1.941569053397842e+36   1.914661007014265e+37   5.768883281475199e+37   
  9.364544107759536e-01   1.181120848039706e+38   5.510297679800589e+36   8.173528721312906e+36   4.958123464075613e+37   1.493479548873823e+38   
  9.313271038372344e-01   1.925812664978421e+39   9.053131679549552e+37   1.343070086470208e+38   8.037421755258940e+38   2.420561089354432e+39   
  9.291785977047209e-01   3.780367296459356e+41   3.518183606560415e+39   5.215834095388977e+39   8.563116079380094e+39   2.579836384629644e+40   
  9.335644962718315e-01   2.731413382708301e+41   1.321036480651068e+40   1.960259793726263e+40   1.099147195256768e+41   3.310472337169239e+41   
  9.273667469584164e-01   5.164760168543887e+40   2.246647897130686e+39   3.334004886150706e+39   1.913922233115712e+40   5.761937074899177e+40   
  9.292396791776918e-01   1.539423243787972e+40   7.466959032839928e+38   1.107837277769677e+39   6.507789263302710e+39   1.959964312372404e+40   
  9.331621779370971e-01   2.279995065444389e+39   1.084829837990058e+38   1.609826789777527e+38   9.400994877407082e+38   2.831129556238940e+39   
  9.328198813977451e-01   1.093082724390293e+42   4.143548227918096e+40   6.150824773876800e+40   2.412212570554773e+41   7.266970244465879e+41   
  8.256492170308836e-01   3.160987046859174e+38   1.404710320273076e+37   2.086784923931147e+37   1.529174943232834e+38   4.607404376470746e+38   
  8.246787108501954e-01   3.901753059137566e+41   8.945669794482009e+39   1.327362385068568e+40   3.504940167960142e+40   1.055062108596176e+41   
  8.255826612855643e-01   3.239875262408062e+40   1.536154313633022e+39   2.279770071831747e+39   1.223537356424357e+40   3.685298135437138e+40   
  8.277721683278498e-01   2.125348100031438e+41   8.657122508802346e+39   1.285164710149317e+40   5.588873024329518e+40   1.683857074417451e+41   
  8.320583542031434e-01   1.753294067769724e+40   8.411666999895537e+38   1.247947883036185e+39   7.479500806842397e+39   2.252516590204114e+40   
  8.325074199311779e-01   2.601881220829671e+39   1.033842776624399e+38   1.533744114649737e+38   9.456319441360256e+38   2.847532436755557e+39   
  8.337308815064246e-01   3.746226491217327e+39   1.447279245875740e+38   2.146242653838040e+38   1.348782896270377e+39   4.062994262792597e+39   
  8.293168421695398e-01   6.947969620719805e+41   1.080041708440905e+40   1.601804891241082e+40   2.888879326695239e+40   8.700555675924593e+40   
  8.319581505210232e-01   2.003108611316399e+42   5.639186154936723e+40   8.366112960059768e+40   2.503944567729015e+41   7.539088304906717e+41   
  8.328096463396082e-01   7.058252641746189e+40   3.396971263006978e+39   5.041040984383436e+39   2.879184634094995e+40   8.669197995256373e+40   
  8.321145700804644e-01   8.581053112709780e+39   4.183245086955976e+38   6.205954559877693e+38   3.725714841188013e+39   1.122047081606920e+40   
  8.284047018521832e-01   1.141959072473914e+42   3.585933184456774e+40   5.320477090972507e+40   1.758469012508945e+41   5.295718691877377e+41   
  8.302378569280970e-01   5.806342210966370e+37   1.205502246400915e+36   1.787322685028345e+36   2.236387157530584e+37   6.737477486090465e+37   
  9.198482191787245e-01   9.397180515655339e+40   4.269179501604246e+39   6.336894356026430e+39   3.180009022924999e+40   9.579814817621161e+40   
  9.445585195728132e-01   2.557768337437691e+38   7.714906551682137e+36   1.144402753711879e+37   1.339916064291984e+38   4.037175173615498e+38   
  9.460626643121219e-01   1.678222803586409e+37   9.155670891870586e+35   1.360311435092153e+36   8.478333114657762e+36   2.554526874952048e+37   
  9.382928505047388e-01   9.768285746981810e+37   3.268854393332968e+36   4.850736928096154e+36   5.087893757657336e+37   1.532985454224049e+38   
  9.372431723145149e-01   9.728714681709365e+36   2.797070364465637e+35   4.146719960376848e+35   4.947480833195771e+36   1.490672226088237e+37   
  9.365717380171197e-01   3.743156160508289e+39   1.033943492452234e+38   1.536544730970805e+38   6.550882418784071e+38   1.973307210893357e+39   
  9.436703536647457e-01   6.835721739746174e+40   2.812193882693595e+39   4.174942764068167e+39   1.863664596125524e+40   5.615121299742524e+40   
  9.435324485105872e-01   2.495130855494166e+39   1.711277009181622e+38   2.548394695572689e+38   1.031891495198286e+39   3.108815839695706e+39   
  9.552650909253961e-01   7.578491792754308e+39   3.427257269539997e+38   5.086735583581550e+38   2.627389141825316e+39   7.914345115358005e+39   
  9.436691057381017e-01   8.173399216405947e+39   1.973308141848661e+38   2.927938315619364e+38   8.044434472754844e+38   2.421665858591325e+39   
  9.381838964558007e-01   3.207986469085526e+40   1.342645860675581e+39   1.991782091315280e+39   1.216844682126235e+40   3.664420099704956e+40   
  9.355908640881885e-01   9.462843070101684e+39   4.926215241340491e+38   7.312414219012279e+38   3.975578288989491e+39   1.196802857042967e+40   
  9.390157552909433e-01   8.047299652375352e+40   3.803089738862005e+39   5.644178822976204e+39   3.005539984869555e+40   9.053105233687559e+40   
  9.412268926328609e-01   2.066382298419518e+40   9.517437131653791e+38   1.412003682118098e+39   8.397277344432052e+39   2.528865975788365e+40   
  9.379446533020739e-01   1.168722680642396e+37   2.308285205191161e+35   3.422127864715319e+35   3.434432847969657e+36   1.034796686059526e+37   
  9.440681251048180e-01   1.129617821978074e+40   5.355964750904712e+38   7.948631754195685e+38   4.270227518824844e+39   1.286191073238282e+40   
  9.453200146553331e-01   6.922131364068434e+37   2.888404345314356e+36   4.292467523678590e+36   3.242228178349830e+37   9.764782196243369e+37   
  9.381983291126521e-01   2.453051493875275e+37   3.917647109967848e+35   5.809244404047569e+35   8.220567670117177e+36   2.476185969995933e+37   
  9.328549885945105e-01   1.688384277780054e+38   5.520238680743398e+36   8.198746430233815e+36   7.163006976325756e+37   2.157694106874655e+38   
  9.410517638284410e-01   1.831880334904978e+37   4.656869167486558e+35   6.907018853381011e+35   6.591144336892110e+36   1.985823608790455e+37   
  9.375865135574653e-01   1.110867177455520e+39   4.950276975326345e+37   7.353977486736358e+37   5.370896803280822e+38   1.618247507979602e+39   
  9.421351252756232e-01   3.349165139742193e+40   1.600842018338296e+39   2.374968722316951e+39   1.409914170605271e+40   4.246277011514171e+40   
  9.383775477760430e-01   3.703565385258163e+40   1.797607268438031e+39   2.667369720813547e+39   1.509036064425540e+40   4.544886441268681e+40   
  9.386268550712606e-01   1.609532596345059e+40   7.123907084259676e+38   1.057408860299908e+39   5.292657374680673e+39   1.594395845430452e+40   
  9.389180901130139e-01   1.447945772088179e+41   6.152124972364045e+39   9.133808656732486e+39   4.075128362720858e+40   1.227822179334544e+41   
  9.412149120754880e-01   2.547176265932578e+40   1.224325654142992e+39   1.816850062418979e+39   1.002429923104830e+40   3.019186697337090e+40   
  9.471090297233951e-01   7.513853011489804e+39   3.231642256856874e+38   4.794239294927636e+38   2.943049259669454e+39   8.862785699571011e+39   
  9.526526515025238e-01   5.783076028074822e+37   2.371276932688062e+36   3.521774640380268e+36   2.898399542057729e+37   8.732895280718215e+37   
  9.467108926041186e-01   4.453057033510243e+37   7.026813008124212e+35   1.042896338376599e+36   9.863814050169154e+36   2.971567001767281e+37   
  9.519358007089611e-01   4.806075647569342e+42   9.550137186538131e+40   1.152696929386528e+41   2.072292435971797e+42   6.237844140429370e+42   
  9.485744236068261e-01   3.047378509649660e+40   1.428623466201865e+39   2.120271990421918e+39   1.118882185577361e+40   3.370242809969075e+40   
  9.461120564610739e-01   8.758092284538002e+39   4.063675611336865e+38   6.031434082793563e+38   3.281802045615439e+39   9.883917459114556e+39   
  9.495910058691654e-01   1.934323381418389e+40   9.124083057162866e+38   1.354070853839690e+39   7.746804856299096e+39   2.332997880988698e+40   
  9.481594723070599e-01   5.201073066267090e+38   2.386271058051666e+37   3.540278016283029e+37   2.191537008495893e+38   6.599764955246157e+38   
  9.505767104464062e-01   4.558197284905897e+40   1.902728720968666e+39   2.824866674906097e+39   1.297175000177827e+40   3.908370671035342e+40   
  9.468561961187836e-01   1.693760364702954e+37   4.129327094114178e+35   6.122178666065437e+35   5.589479618520406e+36   1.684113576266750e+37   
  9.441250918452202e-01   2.059793473112322e+38   3.362451520944521e+36   4.985916824766987e+36   7.044807634045982e+37   2.122057395689436e+38   
  9.464589674034085e-01   7.148528198637801e+40   3.157198545699553e+39   4.675889689621294e+39   2.601555525604364e+40   7.836800492399846e+40   
  9.451410693090558e-01   1.132075413744350e+40   5.336607484657738e+38   7.920428011167819e+38   4.227066940664813e+39   1.273146116801466e+40   
  9.376988237033714e-01   1.143084343492278e+40   5.775489386039622e+38   8.575375394902546e+38   4.194195660431430e+39   1.262972605950159e+40   
  9.465627950394484e-01   1.139313148364124e+42   2.277186393274699e+40   3.048870015334302e+40   4.641658900169265e+41   1.395842899156965e+42   
  9.482051576841601e-01   5.061614347645430e+38   2.648609668271139e+37   3.940780971840095e+37   1.758199407748287e+38   5.296080384552415e+38   
  9.549694666537778e-01   3.486550120823779e+40   1.475071694544739e+39   2.189993061164666e+39   9.924450204449251e+39   2.990225114495518e+40   
  9.516153081154235e-01   3.439213641125298e+40   1.569814869650640e+39   2.330090468660127e+39   1.179509061724971e+40   3.553100714974526e+40   
  9.563325876160977e-01   4.915803280452556e+37   1.585411650308168e+36   2.350406847867540e+36   2.282423909348750e+37   6.876956988614208e+37   
  9.524656992104021e-01   6.038383894546006e+40   2.610895963848467e+39   3.875830720093885e+39   1.856713778781014e+40   5.593897919682881e+40   
  8.511734328847318e-01   1.494734211250492e+41   7.120156949439545e+39   1.056631143538171e+40   5.756930034051037e+40   1.733985429623411e+41   
  8.417614635060227e-01   1.475404014681947e+39   8.943540168940537e+37   1.330610373641301e+38   6.735067388540664e+38   2.029046049165267e+39   
  8.582538497051675e-01   8.601716719018692e+39   4.178378972060162e+38   6.199598968961822e+38   3.674266578675393e+39   1.106514199227218e+40   
  8.523991674103082e-01   7.960337889062330e+39   3.734786074102649e+38   5.542815669401247e+38   2.938804537458015e+39   8.852342011115790e+39   
  8.540084264780823e-01   2.317709774235995e+37   1.866838637391440e+35   2.769579909936954e+35   4.052646038319568e+36   1.220015673628987e+37   
  8.509139243843424e-01   2.585300994384236e+39   1.270520017105530e+38   1.885025729093978e+38   1.103170415597025e+39   3.322517558356692e+39   
  8.538163193695614e-01   7.160673186275107e+41   1.755689749301151e+40   2.605037499149675e+40   6.381888820707006e+40   1.921110986597942e+41   
  8.515385744215227e-01   9.018663089101089e+41   3.550066169511799e+40   5.270187812226899e+40   2.181845353711470e+41   6.573389866611813e+41   
  8.461896918998211e-01   3.197427384796835e+40   1.458848599249572e+39   2.166121532619781e+39   1.146851649744092e+40   3.453434356890089e+40   
  8.537536646501855e-01   3.080623531888464e+40   1.451469317954523e+39   2.154063333710952e+39   1.157424469307579e+40   3.486222753476710e+40   
  8.565793927615530e-01   1.359870255714054e+40   5.120168112066636e+38   7.600396027139449e+38   2.946967249395524e+39   8.877834451291382e+39   
  8.493059855492180e-01   3.090804918800656e+37   1.633003711820043e+36   2.426093254576925e+36   1.565779754216756e+37   4.717703832003742e+37   
  8.559931773920690e-01   2.439504636513543e+37   9.370500455400634e+35   1.391272394324333e+36   1.243893302825876e+37   3.747858014859131e+37   
  8.547774141537845e-01   2.026569789774579e+40   9.205720676767724e+38   1.366449482965243e+39   6.843184738297597e+39   2.061482394575097e+40   
  8.511810062951595e-01   1.934311292359053e+38   6.062651907412339e+36   9.000420432257958e+36   8.261535839128440e+37   2.488865931684593e+38   
  8.586104848787590e-01   5.421038372641103e+40   2.446087729565262e+39   3.630970750722808e+39   1.798634401453574e+40   5.418282087866156e+40   
  8.518751223918601e-01   8.953159743245564e+41   1.005899080748631e+39   1.415822635588147e+39   2.212325689480449e+39   6.659772826558491e+39   
  8.494896041051161e-01   6.551897230966127e+39   2.498431371034011e+38   3.706368223043850e+38   2.316306135706379e+39   6.975131632210117e+39   
  8.569150885090679e-01   4.559495447990553e+39   2.038461223297250e+38   3.024266407333336e+38   1.836765705637953e+39   5.531269488229468e+39   
  8.515872559252198e-01   1.221018590072767e+40   5.613038748302564e+38   8.327655728998203e+38   4.921282408278947e+39   1.482088367653874e+40   
  8.623516384830869e-01   1.298358621715185e+38   4.233616388672110e+36   6.276414311161933e+36   6.217785251389788e+37   1.873422441953302e+38   
  8.557593230107008e-01   3.329933352515861e+40   1.623324961449175e+39   2.408502769246455e+39   1.420158917277909e+40   4.276947062715152e+40   
  8.583259263902181e-01   3.628441075191189e+39   1.735840786327869e+38   2.575316173985082e+38   1.587014180127283e+39   4.779336810025134e+39   
  8.568618869753262e-01   3.469103555155032e+38   1.204847898487000e+37   1.787365847592541e+37   1.149422863520618e+38   3.461323844497026e+38   
  8.585752796972801e-01   5.055876370709487e+41   3.466314412635035e+39   3.975531857900069e+39   1.119455563358686e+41   3.370636909508862e+41   
  8.646429298761826e-01   1.667016312376611e+40   7.755499501109525e+38   1.151095888866514e+39   5.953972961718733e+39   1.793439358416365e+40   
  8.668048546599645e-01   1.668657902392745e+37   1.108589226440835e+36   1.646154507261086e+36   7.009225070578696e+36   2.109425867624020e+37   
  8.680817546200819e-01   1.136018010733303e+38   4.801688599863987e+36   7.130046758699843e+36   5.527058728249536e+37   1.665282461461670e+38   
  8.617413928051190e-01   2.337696498883508e+41   7.446314523648168e+39   1.057046040709880e+40   1.071920859326205e+41   3.224476308256992e+41   
  8.619225087183962e-01   3.362667637131603e+40   1.335028133038204e+39   1.980428570585357e+39   1.219708754098285e+40   3.673001075262953e+40   
  8.645863211789919e-01   1.026516770167425e+41   5.034964722779084e+39   7.470171242003872e+39   4.369068186745012e+40   1.315885806962226e+41   
  8.598542026253571e-01   4.196597944225401e+40   2.023857754768843e+39   3.003099407517961e+39   1.691026958412045e+40   5.093180347640146e+40   
  8.683921516017072e-01   3.021302725264078e+40   1.357913954788476e+39   2.014518133028586e+39   1.206522026027909e+40   3.633508479866048e+40   
  8.654286206479116e-01   2.095733944981611e+39   1.016582996471405e+38   1.508105860822480e+38   8.986418463152210e+38   2.706640998809776e+39   
  8.605848945463055e-01   3.991949072785785e+40   1.579834581654296e+39   2.345243573210962e+39   9.703120900125665e+39   2.923310370784607e+40   
  8.677980834952517e-01   2.600327228759284e+37   4.965622127532780e+35   7.362540300874221e+35   1.029944154402662e+37   3.102737316645754e+37   
  8.598066241796201e-01   2.233583258185296e+39   9.163839191364388e+37   1.359492558303368e+38   8.409867919906998e+38   2.532508742639846e+39   
  8.670035011056247e-01   6.503260413256976e+37   1.167102594876588e+36   1.730488211980181e+36   2.248154719362417e+37   6.772431153593679e+37   
  8.597698999566525e-01   4.370609555793254e+40   2.133031779155337e+39   3.165130626591711e+39   1.786928943592937e+40   5.381899327001214e+40   
  8.630844842980732e-01   8.605783870885268e+41   2.484567069032476e+40   3.685758886086226e+40   1.156497168073106e+41   3.482347782025747e+41   
  8.608817548451517e-01   3.711400705287533e+40   1.338778299603292e+39   1.985889825261588e+39   1.259521027420380e+40   3.792992233031851e+40   
  8.681067719845128e-01   4.592572757354082e+39   1.485615717188018e+38   2.203845075294774e+38   1.423229294816488e+39   4.285741064060495e+39   
  8.654059518465789e-01   5.357853264579209e+38   2.409146598923259e+37   3.580057136580749e+37   2.413892942207101e+38   7.270975017832252e+38   
  9.898150159015531e-01   3.437686424975455e+41   1.580111245325620e+40   2.344990854108773e+40   1.239558646265679e+41   3.733988915695741e+41   
  9.899921180781912e-01   8.974722985868171e+39   3.972376828050241e+38   5.899250207757290e+38   2.778951827186593e+39   8.368079526125404e+39   
  9.891633802231052e-01   1.649851639358706e+39   7.043897168131482e+37   1.045977732210028e+38   7.307056696731408e+38   2.200626452822862e+39   
  9.850770774232831e-01   9.276481453005648e+39   4.489337850126418e+38   6.661539160434941e+38   3.750623644963359e+39   1.129631230290888e+40   
  9.906895049549540e-01   1.867300924774147e+38   5.173512629668482e+36   7.671925485062455e+36   9.840052583568286e+37   2.964813771259940e+38   
  9.886426555496834e-01   8.174954089652201e+37   1.563453536022237e+36   2.320207517060747e+36   1.833612080505980e+37   5.522074745761154e+37   
  9.929104355095417e-01   1.235695894510534e+40   5.672149813197729e+38   8.420549863784531e+38   4.610269260591189e+39   1.388342484169799e+40   
  9.911438940559176e-01   6.469677589446971e+40   3.152462009827682e+39   4.677233623771107e+39   2.725441535042092e+40   8.208423690011174e+40   
  9.874896096135939e-01   1.911020885698657e+40   9.259054658385848e+38   1.373914707530798e+39   7.742435973974676e+39   2.331870989428233e+40   
  9.929296495328526e-01   5.211818785761133e+40   2.405570708686784e+39   3.568945583578933e+39   2.109719322870671e+40   6.353698024588068e+40   
  9.972718365439763e-01   7.933662820506656e+40   3.507680095039191e+39   5.206989630018228e+39   2.531374404123686e+40   7.626034165910161e+40   
  9.894132475849233e-01   2.771924247247610e+40   1.174868483123254e+39   1.744224897929831e+39   8.094126427637951e+39   2.438676464657813e+40   
  9.888064173797400e-01   1.589623652735201e+40   7.636854212524156e+38   1.133286614148506e+39   6.240375113523289e+39   1.879517475630465e+40   
  9.908674175850163e-01   2.351569128455123e+37   4.252984272339772e+35   6.306042326719788e+35   8.550689214245732e+36   2.575836899910225e+37   
  9.904897022707080e-01   3.352538656121440e+38   1.330325754868823e+37   1.973041977078315e+37   1.221244625752989e+38   3.678581513852736e+38   
  9.883991256849416e-01   8.661392745084007e+40   4.069655372356976e+39   6.039845405483550e+39   3.203128303147249e+40   9.648241841716399e+40   
  9.912700123273777e-01   5.826722594957202e+41   1.616928917042692e+40   2.398921731697785e+40   6.506619087591885e+40   1.959018758110992e+41   
  9.903966894238214e-01   3.122140249671313e+39   1.455556940093759e+38   2.159388680889783e+38   1.350129326455842e+39   4.066071179679194e+39   
  9.980196292870589e-01   3.298645011718401e+39   1.548945464363161e+38   2.298545888771215e+38   1.392256670645559e+39   4.192733230208091e+39   
  9.913360547473204e-01   1.391035949417705e+41   6.511595448444269e+39   9.664352328165243e+39   5.062731165160518e+40   1.524965675971517e+41   
  1.005751580187165e+00   6.387198401575259e+40   2.732085693946667e+39   4.056027740725009e+39   1.896474575993312e+40   5.713665403678691e+40   
  9.954140474707924e-01   5.897278146288726e+41   4.291507700318507e+38   6.358282160323955e+38   7.353899037623168e+38   2.211019508228594e+39   
  9.979252273612882e-01   4.834015878931324e+40   2.341487802835877e+39   3.474392118461452e+39   1.961547384503518e+40   5.907942207280936e+40   
  9.982017386385051e-01   1.199923934862017e+40   4.887716513967705e+38   7.250146194889082e+38   4.442875881160456e+39   1.338047270379442e+40   
  9.970981019359841e-01   1.468601778275862e+38   5.245177751670009e+36   7.781828964424737e+36   5.188074841881867e+37   1.562406279710825e+38   
  9.955715345992708e-01   2.954637515792432e+40   1.366909937422591e+39   2.028827156752441e+39   1.046689533400140e+40   3.152815516586261e+40   
